"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","vote","prtvede2","prtclede","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","blgetmg","gndr","yrbrn","region","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prob","stratum","psu"
"ESS9e03_2",9,"3.2","23.11.2023",58126,"DE",0.99946624,0.8889173,3.037345,2.6999485,1,4,66,8,5,88,7,4,5,2,2,1980,"DE9",2,5,1,4,4,4,2,1,2,2,3,3,3,2,3,4,3,1,4,3,5,0.00012220745,268,5721
"ESS9e03_2",9,"3.2","23.11.2023",58132,"DE",0.99946624,0.8702576,3.037345,2.6432726,2,66,66,2,2,0,0,4,2,2,1,1939,"DE9",2,4,5,2,2,4,4,3,3,3,2,2,3,3,4,3,2,3,3,3,3,0.00012220745,268,5887
"ESS9e03_2",9,"3.2","23.11.2023",58143,"DE",0.99946624,0.6123301,3.037345,1.8598577,1,1,1,6,5,4,4,5,8,2,2,1959,"DE2",2,5,2,2,2,4,5,3,3,2,2,2,2,2,5,2,3,2,2,2,3,0.00012220745,282,5749
"ESS9e03_2",9,"3.2","23.11.2023",58220,"DE",0.99946624,1.113246,3.037345,3.381312,1,6,66,7,5,5,6,7,8,2,2,1987,"DE8",2,5,1,2,3,3,4,1,3,2,1,2,1,1,3,5,4,2,1,1,2,0.00012220745,299,5782
"ESS9e03_2",9,"3.2","23.11.2023",58227,"DE",0.99946624,0.9626714,3.037345,2.923965,1,2,2,8,8,6,8,3,7,2,2,1971,"DE8",5,5,1,3,1,4,3,1,1,2,3,1,3,1,6,2,3,2,3,2,5,0.00012220745,300,5784
"ESS9e03_2",9,"3.2","23.11.2023",58326,"DE",0.99946624,0.61147445,3.037345,1.8572588,1,9,9,5,6,4,4,4,4,2,1,1984,"DE2",2,4,1,3,2,5,2,2,2,3,2,1,3,2,4,2,4,1,2,2,4,0.00012220745,290,5764
"ESS9e03_2",9,"3.2","23.11.2023",58349,"DE",0.99946624,0.6385656,3.037345,1.939544,1,2,66,10,2,0,1,1,2,2,2,1965,"DE8",1,5,4,3,5,1,4,1,4,1,2,2,2,1,2,4,2,2,3,2,3,0.00012220745,300,5785
"ESS9e03_2",9,"3.2","23.11.2023",58371,"DE",0.99946624,0.9486317,3.037345,2.8813217,3,66,3,8,9,7,7,3,8,1,1,1997,"DE8",1,6,1,3,2,1,5,1,4,1,1,1,2,2,1,5,5,1,1,3,2,0.00012220745,300,5785
"ESS9e03_2",9,"3.2","23.11.2023",58381,"DE",0.99946624,1.2347225,3.037345,3.750278,2,66,66,8,2,2,2,4,2,2,1,1973,"DEA",2,2,3,5,4,4,3,3,2,2,2,3,3,2,3,4,5,2,3,3,2,0.00012220745,325,5835
"ESS9e03_2",9,"3.2","23.11.2023",58392,"DE",0.99946624,0.7334275,3.037345,2.2276723,1,2,66,4,6,5,6,4,4,2,2,1981,"DEB",3,5,2,4,4,3,2,2,2,2,3,2,2,4,4,5,5,1,1,3,3,0.00012220745,348,5880
"ESS9e03_2",9,"3.2","23.11.2023",58467,"DE",0.99946624,0.48340285,3.037345,1.4682612,1,1,1,10,9,7,7,5,10,2,1,1939,"DE2",1,5,2,5,2,1,2,1,2,2,2,1,5,1,3,2,3,2,2,2,4,0.00012220745,289,5763
"ESS9e03_2",9,"3.2","23.11.2023",58567,"DE",0.99946624,1.0780712,3.037345,3.2744741,1,1,1,10,9,3,4,6,3,2,1,1983,"DE8",5,5,2,5,2,5,5,2,2,5,5,2,2,2,5,5,5,1,1,5,5,0.00012220745,299,5783
"ESS9e03_2",9,"3.2","23.11.2023",58574,"DE",0.99946624,0.6295364,3.037345,1.9121192,1,9,66,8,7,5,7,4,5,2,2,1986,"DE9",4,5,1,3,1,3,2,2,5,2,1,1,2,1,5,1,2,2,3,2,4,0.00012220745,285,5776
"ESS9e03_2",9,"3.2","23.11.2023",58630,"DE",0.99946624,0.94924486,3.037345,2.883184,3,66,66,8,7,6,5,4,6,2,1,2003,"DE2",3,5,2,3,3,2,2,2,2,3,1,2,3,3,3,3,4,2,3,3,2,0.00012220745,278,5742
"ESS9e03_2",9,"3.2","23.11.2023",58710,"DE",0.99946624,1.113246,3.037345,3.381312,2,66,66,3,3,3,4,3,3,2,2,1987,"DE8",3,5,1,5,2,5,6,1,2,4,2,1,4,1,6,3,6,1,2,6,5,0.00012220745,300,5785
"ESS9e03_2",9,"3.2","23.11.2023",58735,"DE",0.99946624,1.2501146,3.037345,3.797029,1,6,6,8,8,2,3,6,8,2,2,1975,"DEG",2,5,2,3,2,4,4,1,2,2,1,1,5,2,5,5,3,2,4,1,3,0.00012220745,311,5807
"ESS9e03_2",9,"3.2","23.11.2023",58784,"DE",0.99946624,0.99928993,3.037345,3.0351882,1,6,66,3,4,5,4,5,4,2,2,1983,"DE2",2,6,1,1,3,1,5,1,5,1,1,1,1,1,4,2,5,1,1,1,2,0.00012220745,288,5760
"ESS9e03_2",9,"3.2","23.11.2023",58822,"DE",0.99946624,0.8983614,3.037345,2.7286334,1,1,1,10,2,2,3,5,8,2,2,1936,"DEF",2,5,4,5,5,2,2,2,2,2,2,2,3,2,5,5,5,2,5,5,5,0.00012220745,324,5832
"ESS9e03_2",9,"3.2","23.11.2023",58893,"DE",0.99946624,1.2542534,3.037345,3.8096,1,4,4,9,8,2,6,7,7,2,1,1986,"DE7",3,4,1,5,2,4,3,1,1,3,5,1,5,2,5,2,6,1,1,5,6,0.00012220745,345,5875
"ESS9e03_2",9,"3.2","23.11.2023",58927,"DE",0.99946624,1.2063316,3.037345,3.664045,3,66,66,5,4,5,4,3,5,2,2,2001,"DE3",1,6,1,3,1,3,3,2,3,2,1,2,5,3,4,3,3,1,4,3,4,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",58954,"DE",0.99946624,0.9847162,3.037345,2.9909227,1,1,1,8,8,3,3,4,7,2,1,1985,"DE2",2,5,3,3,1,5,2,4,3,4,5,3,3,1,5,3,2,2,3,2,4,0.00012220745,284,5753
"ESS9e03_2",9,"3.2","23.11.2023",59046,"DE",0.99946624,1.085198,3.037345,3.296121,2,66,66,8,6,4,3,7,5,2,2,1963,"DE4",5,6,2,3,3,4,5,2,3,5,2,2,2,3,5,3,5,2,1,2,5,0.00012220745,298,5781
"ESS9e03_2",9,"3.2","23.11.2023",59053,"DE",0.99946624,0.54393655,3.037345,1.652123,1,1,1,9,8,7,8,8,7,2,1,1987,"DE9",5,3,2,3,3,4,4,3,3,3,3,3,2,2,5,4,3,2,3,3,4,0.00012220745,296,5754
"ESS9e03_2",9,"3.2","23.11.2023",59117,"DE",0.99946624,0.9449475,3.037345,2.8701315,1,2,66,10,8,6,9,6,7,2,2,1959,"DEB",3,5,1,3,2,2,2,1,3,1,1,2,3,1,4,3,2,1,2,3,2,0.00012220745,348,5881
"ESS9e03_2",9,"3.2","23.11.2023",59128,"DE",0.99946624,0.7033356,3.037345,2.1362727,1,2,2,7,9,6,8,7,8,2,1,1978,"DE2",1,6,1,6,2,2,5,1,2,1,2,2,5,5,3,4,5,1,1,4,4,0.00012220745,277,5741
"ESS9e03_2",9,"3.2","23.11.2023",59199,"DE",0.99946624,1.0794106,3.037345,3.2785423,2,66,66,10,4,5,3,2,6,2,1,1961,"DEA",1,3,1,6,3,3,4,2,1,4,1,2,3,3,4,2,4,2,3,3,4,0.00012220745,318,5822
"ESS9e03_2",9,"3.2","23.11.2023",59243,"DE",0.99946624,0.43001035,3.037345,1.3060898,1,2,66,7,4,2,4,5,7,2,1,1956,"DE9",2,5,2,6,3,2,6,2,3,1,1,2,3,5,3,5,5,2,1,2,2,0.00012220745,316,5816
"ESS9e03_2",9,"3.2","23.11.2023",59269,"DE",0.99946624,1.1023202,3.037345,3.3481266,1,3,3,10,7,4,8,8,3,2,2,1960,"DE1",2,5,2,3,3,5,6,1,2,3,2,3,3,5,5,4,4,1,1,3,4,0.00012220745,271,5727
"ESS9e03_2",9,"3.2","23.11.2023",59361,"DE",0.99946624,0.5896424,3.037345,1.7909473,1,4,4,8,7,6,7,6,7,2,2,1964,"DE9",2,4,2,3,2,3,3,2,3,3,2,3,3,4,4,4,3,3,3,4,4,0.00012220745,296,5787
"ESS9e03_2",9,"3.2","23.11.2023",59367,"DE",0.99946624,1.2347225,3.037345,3.750278,1,1,66,8,8,4,7,5,8,2,1,1973,"DEA",2,6,1,3,2,4,4,2,2,2,2,2,2,1,6,2,4,2,3,3,2,0.00012220745,323,5833
"ESS9e03_2",9,"3.2","23.11.2023",59369,"DE",0.99946624,1.4719017,3.037345,4.470673,1,2,66,9,5,5,6,7,8,2,2,1985,"DE7",3,5,2,5,2,5,5,2,3,4,3,2,5,2,5,3,6,2,2,2,4,0.00012220745,345,5875
"ESS9e03_2",9,"3.2","23.11.2023",59376,"DE",0.99946624,2.7468195,3.037345,8.343039,3,66,1,7,8,10,10,10,10,1,1,1982,"DEA",3,4,2,5,1,3,2,2,2,2,3,2,3,1,5,2,3,2,3,1,4,0.00012220745,332,5849
"ESS9e03_2",9,"3.2","23.11.2023",59379,"DE",0.99946624,0.6628557,3.037345,2.0133214,1,1,1,9,8,4,7,6,6,2,2,1967,"DE2",1,3,2,5,2,2,3,1,3,3,1,1,2,3,5,3,3,1,2,2,3,0.00012220745,284,5753
"ESS9e03_2",9,"3.2","23.11.2023",59384,"DE",0.99946624,0.79035807,3.037345,2.4005902,1,2,4,7,6,6,7,3,3,2,2,1959,"DE1",2,6,1,4,3,4,5,2,4,3,2,2,4,4,5,5,5,2,2,4,3,0.00012220745,275,5737
"ESS9e03_2",9,"3.2","23.11.2023",59422,"DE",0.99946624,0.7780817,3.037345,2.3633025,1,1,66,7,7,3,4,3,7,2,2,1942,"DE4",1,5,3,5,3,3,5,2,4,2,1,2,2,3,3,5,5,2,3,5,3,0.00012220745,295,5777
"ESS9e03_2",9,"3.2","23.11.2023",59423,"DE",0.99946624,0.6628557,3.037345,2.0133214,3,66,66,8,8,0,3,3,3,1,2,1970,"DE2",2,6,1,4,2,5,4,1,1,4,2,1,4,3,6,3,1,3,2,3,4,0.00012220745,291,5768
"ESS9e03_2",9,"3.2","23.11.2023",59456,"DE",0.99946624,0.9634579,3.037345,2.926354,1,6,6,3,0,0,0,0,0,2,1,1959,"DED",3,6,3,6,1,2,4,4,1,2,1,1,3,1,6,1,6,1,2,1,1,0.00012220745,304,5793
"ESS9e03_2",9,"3.2","23.11.2023",59526,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,5,2,3,7,3,7,3,7,2,1,1948,"DE1",1,4,5,3,6,2,5,2,5,2,1,3,3,3,3,5,2,1,1,3,4,0.00012220745,354,5893
"ESS9e03_2",9,"3.2","23.11.2023",59544,"DE",0.99946624,1.3510145,3.037345,4.103497,3,66,4,6,9,6,8,6,7,2,2,2000,"DEC",2,3,2,1,2,4,5,4,6,3,1,4,1,2,4,5,3,1,1,2,4,0.00012220745,293,5772
"ESS9e03_2",9,"3.2","23.11.2023",59561,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,2,66,9,9,5,7,8,8,2,2,1956,"DE2",2,5,3,3,2,2,3,2,3,3,2,2,3,2,5,4,3,2,1,5,4,0.00012220745,290,5766
"ESS9e03_2",9,"3.2","23.11.2023",59565,"DE",0.99946624,0.77601683,3.037345,2.3570309,1,4,4,8,6,2,9,1,6,2,1,1979,"DEA",2,5,2,4,5,3,5,2,3,3,2,2,4,5,5,5,3,2,2,3,4,0.00012220745,320,5826
"ESS9e03_2",9,"3.2","23.11.2023",59570,"DE",0.99946624,0.87595314,3.037345,2.6605718,1,2,66,4,7,3,8,7,8,2,1,1996,"DE9",5,3,2,3,1,4,6,3,4,1,1,1,2,3,5,4,5,2,5,6,2,0.00012220745,315,5814
"ESS9e03_2",9,"3.2","23.11.2023",59644,"DE",0.99946624,0.5898915,3.037345,1.7917039,1,88,66,3,3,3,3,3,5,2,2,1962,"DE8",2,4,2,3,3,4,2,2,3,3,2,2,4,2,5,3,2,2,2,2,5,0.00012220745,299,5783
"ESS9e03_2",9,"3.2","23.11.2023",59652,"DE",0.99946624,0.6123301,3.037345,1.8598577,1,1,1,8,10,5,8,3,9,2,2,1944,"DE2",2,3,8,3,2,5,2,2,7,2,1,3,7,1,5,1,7,1,2,1,2,0.00012220745,287,5759
"ESS9e03_2",9,"3.2","23.11.2023",59656,"DE",0.99946624,0.47606245,3.037345,1.4459659,1,1,1,9,9,4,6,6,5,2,1,1955,"DED",3,5,3,5,2,4,3,2,1,4,4,2,4,2,6,3,4,2,2,2,3,0.00012220745,304,5794
"ESS9e03_2",9,"3.2","23.11.2023",59678,"DE",0.99946624,0.6157202,3.037345,1.8701546,1,2,2,4,5,3,6,4,3,2,1,1954,"DE7",4,6,2,4,4,5,5,2,4,4,2,3,5,4,5,5,5,3,2,5,4,0.00012220745,344,5874
"ESS9e03_2",9,"3.2","23.11.2023",59719,"DE",0.99946624,1.4025502,3.037345,4.260029,1,3,3,4,6,2,5,4,9,2,1,1964,"DE3",3,5,3,3,3,5,5,3,3,3,3,3,3,3,5,3,3,3,3,3,6,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",59741,"DE",0.99946624,0.85620743,3.037345,2.6005974,3,66,66,9,9,9,2,10,8,1,2,1997,"DE9",2,1,3,3,3,2,3,2,2,2,1,1,2,4,5,2,3,1,1,2,6,0.00012220745,315,5815
"ESS9e03_2",9,"3.2","23.11.2023",59745,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,4,9,3,6,2,7,2,4,2,1,1963,"DE1",1,5,2,5,3,2,3,2,2,3,3,2,2,2,3,5,4,2,1,4,5,0.00012220745,269,5724
"ESS9e03_2",9,"3.2","23.11.2023",59758,"DE",0.99946624,1.0778979,3.037345,3.2739477,1,1,66,10,10,10,2,0,1,2,1,1956,"DEE",2,5,2,5,2,5,5,2,2,2,2,2,5,2,5,5,5,2,2,2,5,0.00012220745,309,5802
"ESS9e03_2",9,"3.2","23.11.2023",59790,"DE",0.99946624,1.2898223,3.037345,3.9176354,1,4,4,5,5,3,5,5,5,2,2,1965,"DE1",3,5,1,4,3,5,3,2,4,4,2,2,3,2,5,2,4,2,2,3,5,0.00012220745,273,5733
"ESS9e03_2",9,"3.2","23.11.2023",59857,"DE",0.99946624,0.67657596,3.037345,2.0549946,1,1,1,8,8,5,9,6,8,2,1,1992,"DEB",2,4,1,5,3,4,4,2,2,2,2,1,3,5,5,3,4,1,2,3,3,0.00012220745,351,5888
"ESS9e03_2",9,"3.2","23.11.2023",59863,"DE",0.99946624,0.9847162,3.037345,2.9909227,2,66,9,8,3,0,1,2,2,2,1,1993,"DE2",1,4,2,1,6,2,6,1,3,2,1,1,3,6,1,6,1,1,1,1,1,0.00012220745,289,5762
"ESS9e03_2",9,"3.2","23.11.2023",59873,"DE",0.99946624,1.0864748,3.037345,3.2999988,2,66,66,9,3,3,2,3,5,2,1,1996,"DEA",1,2,1,1,5,2,5,1,2,1,1,1,1,2,2,4,1,1,1,6,2,0.00012220745,332,5850
"ESS9e03_2",9,"3.2","23.11.2023",59883,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,4,4,9,8,4,6,5,3,2,1,1949,"DE1",2,5,1,5,5,3,5,1,4,3,2,1,4,5,5,5,4,2,2,3,5,0.00012220745,353,5891
"ESS9e03_2",9,"3.2","23.11.2023",59890,"DE",0.99946624,1.0877867,3.037345,3.3039834,1,1,1,10,10,10,10,8,10,2,2,1946,"DE7",1,2,2,3,1,5,6,1,5,2,1,1,1,1,6,2,1,2,1,1,4,0.00012220745,339,5863
"ESS9e03_2",9,"3.2","23.11.2023",59913,"DE",0.99946624,0.48340285,3.037345,1.4682612,3,66,5,4,2,0,3,3,5,2,1,1960,"DE2",2,3,2,5,5,1,5,3,4,3,1,1,5,5,2,5,5,1,3,5,4,0.00012220745,277,5741
"ESS9e03_2",9,"3.2","23.11.2023",59929,"DE",0.99946624,0.9697634,3.037345,2.9455059,1,7,3,8,4,6,7,3,5,2,1,1995,"DED",2,6,1,3,5,2,4,1,2,3,2,1,4,3,3,2,5,1,2,6,3,0.00012220745,301,5788
"ESS9e03_2",9,"3.2","23.11.2023",59952,"DE",0.99946624,0.77601683,3.037345,2.3570309,1,5,1,9,9,6,7,4,6,2,1,1974,"DEA",2,5,2,4,2,4,2,2,2,4,2,2,3,2,5,3,2,2,2,1,5,0.00012220745,337,5859
"ESS9e03_2",9,"3.2","23.11.2023",60007,"DE",0.99946624,1.113246,3.037345,3.381312,1,3,3,8,5,2,1,3,2,2,2,1991,"DE8",4,4,1,3,2,3,4,2,1,2,1,2,3,3,5,3,5,1,3,4,2,0.00012220745,299,5783
"ESS9e03_2",9,"3.2","23.11.2023",60008,"DE",0.99946624,1.1555921,3.037345,3.5099318,3,66,1,10,8,2,6,4,2,1,2,1988,"DE2",3,4,2,3,5,3,5,1,6,1,1,3,1,1,5,2,1,2,4,3,4,0.00012220745,292,5769
"ESS9e03_2",9,"3.2","23.11.2023",60039,"DE",0.99946624,0.5333567,3.037345,1.6199883,1,6,6,10,9,0,5,0,0,2,1,1948,"DEA",1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0.00012220745,320,5825
"ESS9e03_2",9,"3.2","23.11.2023",60043,"DE",0.99946624,0.75969493,3.037345,2.3074555,1,77,66,7,88,0,0,0,0,2,2,1955,"DE9",2,5,2,4,2,1,6,1,2,2,1,2,4,5,5,4,4,2,1,4,3,0.00012220745,314,5812
"ESS9e03_2",9,"3.2","23.11.2023",60050,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,88,66,8,6,3,4,8,7,2,2,1948,"DE2",5,5,2,3,1,5,3,2,2,3,2,3,5,4,6,1,2,2,3,1,3,0.00012220745,292,5769
"ESS9e03_2",9,"3.2","23.11.2023",60067,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,1,1,10,8,3,7,5,3,2,1,1953,"DE1",2,5,2,4,1,1,2,2,2,2,2,1,3,2,5,2,3,1,1,1,2,0.00012220745,354,5894
"ESS9e03_2",9,"3.2","23.11.2023",60109,"DE",0.99946624,0.9422759,3.037345,2.862017,1,1,1,9,10,6,9,3,8,2,2,1958,"DEA",3,3,3,5,2,5,2,2,5,3,2,2,5,1,6,1,3,2,2,2,2,0.00012220745,333,5852
"ESS9e03_2",9,"3.2","23.11.2023",60135,"DE",0.99946624,0.60218936,3.037345,1.8290569,1,1,1,9,9,4,8,6,5,2,1,1995,"DED",2,4,3,4,5,2,6,2,5,2,2,2,3,3,3,5,4,1,2,3,2,0.00012220745,304,5794
"ESS9e03_2",9,"3.2","23.11.2023",60156,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,88,6,10,10,3,0,5,5,2,2,1942,"DE2",2,5,2,5,3,2,3,2,2,1,1,1,4,2,3,2,5,2,1,3,2,0.00012220745,283,5751
"ESS9e03_2",9,"3.2","23.11.2023",60168,"DE",0.99946624,0.8410545,3.037345,2.5545726,1,6,66,8,10,0,1,3,8,2,2,1961,"DED",3,4,3,5,1,5,5,3,1,4,3,1,3,1,6,2,6,2,4,2,3,0.00012220745,301,5786
"ESS9e03_2",9,"3.2","23.11.2023",60191,"DE",0.99946624,1.1097718,3.037345,3.37076,3,66,1,9,8,7,9,7,7,2,1,2003,"DEC",3,3,1,2,4,1,2,2,4,2,2,2,2,3,3,2,4,2,2,3,2,0.00012220745,293,5772
"ESS9e03_2",9,"3.2","23.11.2023",60229,"DE",0.99946624,0.8443996,3.037345,2.5647328,3,66,66,10,9,8,10,7,8,2,1,2003,"DE9",1,5,2,3,5,2,3,2,3,3,2,2,2,2,1,2,3,1,1,2,3,0.00012220745,312,5809
"ESS9e03_2",9,"3.2","23.11.2023",60261,"DE",0.99946624,0.69726944,3.037345,2.1178477,2,66,66,7,5,0,6,0,0,2,2,1968,"DEF",1,4,3,3,2,3,5,2,3,2,1,3,3,3,4,4,5,1,1,2,2,0.00012220745,335,5843
"ESS9e03_2",9,"3.2","23.11.2023",60274,"DE",0.99946624,0.9847162,3.037345,2.9909227,1,6,66,8,8,5,5,7,8,2,1,1996,"DE2",3,4,3,2,4,4,5,3,3,2,2,3,3,3,3,4,5,3,4,3,3,0.00012220745,290,5766
"ESS9e03_2",9,"3.2","23.11.2023",60303,"DE",0.99946624,1.0877867,3.037345,3.3039834,1,2,2,10,8,8,9,4,8,2,2,1961,"DE7",2,5,1,5,4,5,3,1,2,3,2,1,3,2,6,3,4,1,1,3,2,0.00012220745,345,5875
"ESS9e03_2",9,"3.2","23.11.2023",60363,"DE",0.99946624,1.275009,3.037345,3.8726423,3,66,66,10,7,6,7,7,9,2,2,2002,"DEA",1,6,2,3,5,2,5,2,4,2,1,2,4,3,2,5,4,2,2,2,3,0.00012220745,333,5851
"ESS9e03_2",9,"3.2","23.11.2023",60394,"DE",0.99946624,0.7313539,3.037345,2.221374,1,1,1,10,9,7,9,3,9,2,2,1982,"DEA",1,4,4,2,2,4,5,3,2,4,1,2,2,2,5,4,2,1,1,5,4,0.00012220745,326,5836
"ESS9e03_2",9,"3.2","23.11.2023",60398,"DE",0.99946624,0.67752254,3.037345,2.0578697,1,1,1,9,7,6,8,7,8,2,2,1943,"DEB",2,5,2,5,3,3,3,2,2,3,2,2,5,1,5,3,5,2,2,2,3,0.00012220745,350,5884
"ESS9e03_2",9,"3.2","23.11.2023",60402,"DE",0.99946624,0.8555733,3.037345,2.5986712,1,1,1,10,10,4,7,5,8,2,2,1964,"DE1",3,5,3,2,2,5,6,1,3,5,2,1,2,2,5,2,5,2,2,2,5,0.00012220745,269,5724
"ESS9e03_2",9,"3.2","23.11.2023",60428,"DE",0.99946624,0.5333567,3.037345,1.6199883,1,1,1,9,8,6,7,5,8,2,1,1963,"DEA",4,5,3,5,5,2,2,3,3,4,3,4,5,2,5,3,5,2,1,2,5,0.00012220745,328,5840
"ESS9e03_2",9,"3.2","23.11.2023",60483,"DE",0.99946624,0.7033356,3.037345,2.1362727,1,2,66,9,9,3,8,5,6,2,1,1972,"DE2",3,4,2,4,3,5,3,2,2,3,3,2,3,3,5,5,3,1,2,4,4,0.00012220745,292,5770
"ESS9e03_2",9,"3.2","23.11.2023",60513,"DE",0.99946624,1.300543,3.037345,3.9501975,1,88,66,10,8,7,8,6,6,2,2,1999,"DE6",1,6,2,4,3,1,5,2,3,1,3,2,4,2,3,4,3,1,1,2,2,0.00012220745,346,5876
"ESS9e03_2",9,"3.2","23.11.2023",60534,"DE",0.99946624,1.1023202,3.037345,3.3481266,2,66,4,9,2,3,2,8,4,2,2,1951,"DE1",1,1,1,3,2,2,6,1,5,2,1,1,1,1,2,5,1,1,1,5,2,0.00012220745,277,5740
"ESS9e03_2",9,"3.2","23.11.2023",60556,"DE",0.99946624,1.2329928,3.037345,3.7450244,2,66,66,10,7,0,0,5,5,2,1,1973,"DEE",5,5,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.00012220745,308,5801
"ESS9e03_2",9,"3.2","23.11.2023",60558,"DE",0.99946624,2.882577,3.037345,8.755381,3,66,66,6,5,0,5,6,9,1,2,1974,"DEA",2,3,1,2,1,4,1,2,1,4,2,1,1,1,6,1,3,1,1,1,5,0.00012220745,318,5820
"ESS9e03_2",9,"3.2","23.11.2023",60572,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,9,1,8,8,5,8,3,8,2,2,1948,"DE2",1,5,2,5,1,4,4,1,3,2,1,1,2,2,6,1,1,1,3,4,5,0.00012220745,277,5741
"ESS9e03_2",9,"3.2","23.11.2023",60693,"DE",0.99946624,1.8622825,3.037345,5.6563945,1,6,6,8,3,2,2,88,8,2,2,1946,"DE2",2,5,2,5,1,5,2,2,2,5,6,1,5,1,6,1,1,1,1,1,5,0.00012220745,287,5759
"ESS9e03_2",9,"3.2","23.11.2023",60734,"DE",0.99946624,0.8702576,3.037345,2.6432726,1,2,2,8,10,3,7,6,7,2,1,1943,"DE9",2,5,3,5,5,5,3,2,2,5,2,2,5,2,5,2,5,3,3,5,3,0.00012220745,296,5754
"ESS9e03_2",9,"3.2","23.11.2023",60745,"DE",0.99946624,0.9841161,3.037345,2.9891,1,6,66,2,2,0,0,3,5,2,2,1979,"DED",3,5,2,3,1,5,6,3,2,5,2,2,3,2,5,4,5,2,5,4,5,0.00012220745,301,5788
"ESS9e03_2",9,"3.2","23.11.2023",60749,"DE",0.99946624,0.75969493,3.037345,2.3074555,1,1,66,8,8,4,7,4,3,2,2,1955,"DE9",2,5,5,5,2,5,1,2,2,4,2,1,5,3,5,2,5,2,2,1,3,0.00012220745,316,5817
"ESS9e03_2",9,"3.2","23.11.2023",60780,"DE",0.99946624,0.54393655,3.037345,1.652123,1,4,3,8,4,2,7,1,7,2,1,1986,"DE9",1,4,1,1,4,4,5,2,3,1,1,2,1,4,4,3,4,1,3,3,1,0.00012220745,268,5887
"ESS9e03_2",9,"3.2","23.11.2023",60790,"DE",0.99946624,1.1190791,3.037345,3.3990293,2,66,3,7,7,4,9,10,10,2,1,1975,"DE2",3,6,1,5,1,2,1,1,1,5,2,1,6,1,5,2,2,2,1,6,6,0.00012220745,286,5756
"ESS9e03_2",9,"3.2","23.11.2023",60844,"DE",0.99946624,0.54393655,3.037345,1.652123,1,1,1,10,8,6,7,6,5,2,1,1987,"DE9",2,4,2,5,1,4,1,3,2,4,2,2,4,1,5,1,2,2,3,3,4,0.00012220745,316,5816
"ESS9e03_2",9,"3.2","23.11.2023",60883,"DE",0.99946624,1.0279557,3.037345,3.1222558,1,4,4,8,9,6,5,3,7,2,2,1993,"DE9",2,4,1,2,4,5,4,2,3,3,4,2,3,3,5,2,4,2,3,5,2,0.00012220745,316,5816
"ESS9e03_2",9,"3.2","23.11.2023",60920,"DE",0.99946624,0.9847162,3.037345,2.9909227,1,88,66,9,9,88,7,8,7,2,1,1993,"DE2",2,3,1,2,4,2,2,2,2,2,1,2,2,2,3,2,4,2,2,3,2,0.00012220745,290,5764
"ESS9e03_2",9,"3.2","23.11.2023",60921,"DE",0.99946624,0.5896424,3.037345,1.7909473,1,88,66,10,10,10,10,4,7,2,2,1966,"DE9",1,6,1,6,1,3,6,1,1,1,1,4,6,1,6,6,6,1,1,6,6,0.00012220745,296,5754
"ESS9e03_2",9,"3.2","23.11.2023",60961,"DE",0.99946624,0.9847162,3.037345,2.9909227,1,4,4,9,8,2,4,6,6,2,1,1986,"DE2",5,6,2,4,4,2,4,2,2,2,2,1,5,5,4,5,5,2,1,4,2,0.00012220745,288,5760
"ESS9e03_2",9,"3.2","23.11.2023",61021,"DE",0.99946624,1.8622825,3.037345,5.6563945,2,66,66,5,88,5,5,5,3,1,2,1933,"DE2",1,6,2,2,2,1,5,3,2,2,1,2,2,6,1,5,6,2,2,2,2,0.00012220745,277,5741
"ESS9e03_2",9,"3.2","23.11.2023",61112,"DE",0.99946624,0.7313539,3.037345,2.221374,1,77,77,7,7,7,7,8,5,2,2,1964,"DEA",2,4,1,2,4,2,4,1,3,2,2,3,4,3,3,2,2,1,3,4,3,0.00012220745,325,5834
"ESS9e03_2",9,"3.2","23.11.2023",61117,"DE",0.99946624,0.6256514,3.037345,1.9003192,1,1,1,10,10,7,10,7,7,2,1,1972,"DE9",1,3,2,2,2,2,2,1,2,2,2,1,2,2,3,3,2,2,2,2,2,0.00012220745,316,5816
"ESS9e03_2",9,"3.2","23.11.2023",61153,"DE",0.99946624,3.2900765,3.037345,9.993097,1,2,2,8,5,0,5,0,5,2,1,1929,"DEA",2,6,2,5,3,5,4,2,4,2,2,2,5,2,6,4,5,2,2,3,2,0.00012220745,334,5855
